Idade,Gênero,Renda_Mensal,Nu_de_E-mails_Enviados,Num_de_E-mails_Abertos,Tempo_no_Site_(min),Valor_Gasto
40,1,2799,9,9,37,516.0
51,0,4177,9,1,13,390.56
69,0,1451,1,0,53,462.32
57,0,4823,5,2,36,484.96
40,1,2951,8,6,10,442.02
46,1,3567,4,2,0,375.12
48,1,4799,3,0,51,681.48
24,0,4597,5,4,41,552.6
57,0,4650,5,1,0,318.53
50,0,1672,8,0,52,406.6
38,1,3053,6,3,35,506.25
19,0,2659,2,1,7,293.1
35,1,4745,1,0,31,531.55
64,1,4734,3,0,32,623.62
50,1,3985,2,0,7,357.96
54,1,4169,4,1,13,496.34
51,0,1537,3,0,23,272.88
37,0,2641,9,0,48,458.06
52,1,4623,5,3,40,596.84
68,0,4545,4,0,28,547.71
67,1,2718,10,3,24,515.04
35,0,3513,9,6,5,256.81
63,0,3805,4,3,0,412.51
41,1,1547,6,3,54,628.17
25,1,3789,10,4,22,421.68
47,1,4627,1,0,40,569.01
61,1,2871,2,0,32,537.52
27,0,4765,4,0,13,360.59
40,1,1547,9,2,55,502.15
69,0,4972,6,0,27,616.45
66,1,2224,6,5,28,415.49
28,0,2263,9,2,42,359.7
19,1,3156,4,2,39,481.69
43,0,3350,3,1,22,292.52
53,0,4884,7,4,43,586.55
50,0,2282,7,1,37,389.99
64,1,4351,9,4,48,723.64
30,1,2884,6,1,42,508.84
57,1,2046,2,0,9,227.14
42,1,3063,6,2,26,402.49
21,0,2080,8,0,7,146.5
59,0,2705,6,4,43,497.42
36,0,4500,9,2,52,522.12
35,1,1680,4,4,3,281.58
54,0,2272,3,0,20,286.89
47,0,1893,5,2,20,338.08
36,1,4702,3,1,29,511.96
40,1,4802,2,2,12,401.45
33,0,2673,2,0,57,554.06
18,1,3744,4,0,2,354.09
29,1,4520,3,0,19,443.52
41,1,1514,9,2,35,390.74
51,1,2865,7,3,39,467.44
25,0,2203,6,6,4,293.71
35,0,3089,10,9,21,460.58
65,0,1650,8,4,57,496.8
22,0,4200,9,8,1,304.66
43,0,4104,3,2,24,454.05
47,1,4608,10,4,39,550.63
30,0,3000,7,3,23,323.72
36,0,2293,9,2,57,439.62
46,1,4066,1,0,4,314.88
20,1,3647,10,6,15,371.35
43,1,2299,9,6,52,616.25
57,0,2691,7,5,14,280.82
29,1,4446,10,7,50,671.97
19,1,2335,4,2,12,297.65
28,1,2205,6,4,10,354.67
61,0,3989,6,1,15,419.3
45,1,2087,6,2,17,330.41
35,1,3851,2,0,24,391.78
30,0,3093,5,2,46,514.17
54,1,2903,7,2,37,533.0
39,0,3261,6,5,39,461.39
29,0,2688,3,1,3,262.85
19,1,2083,5,1,52,439.86
54,0,4320,8,4,57,648.95
24,1,4659,5,2,47,555.73
43,1,3925,10,5,20,508.94
43,1,2250,3,3,10,278.79
41,1,4447,9,8,57,704.42
29,0,2724,3,1,51,426.47
33,1,2485,2,2,58,563.44
40,1,1415,6,1,33,395.17
57,1,3066,8,6,29,467.09
26,0,4311,6,2,53,572.87
49,0,3320,1,0,3,205.16
32,1,4983,8,5,13,587.75
54,0,4706,1,1,10,377.73
30,0,3305,9,2,3,312.71
22,1,3334,8,4,25,435.76
28,1,2697,6,5,2,312.94
27,1,1946,2,2,55,438.0
69,1,4362,9,7,53,783.27
30,1,4859,8,1,56,645.38
58,0,2496,4,0,36,444.31
63,1,2791,2,2,37,516.01
67,1,2057,6,3,40,523.35
32,1,1435,1,0,3,156.39
59,1,2728,7,0,25,421.76
24,1,1968,1,0,38,365.41
57,0,4150,6,2,44,526.22
45,1,1767,5,2,41,460.08
49,0,3419,10,5,43,552.12
52,1,2281,3,2,41,505.59
32,1,4400,6,4,10,418.89
65,1,1986,4,3,10,379.86
53,0,1440,6,5,53,505.11
38,1,3816,4,0,37,506.68
23,1,1776,1,1,37,388.11
18,1,4067,5,1,19,453.5
21,1,1820,8,5,25,297.75
28,1,4749,6,6,37,572.52
61,1,2726,10,5,11,430.21
43,1,4026,9,6,54,588.16
54,0,2588,4,0,28,446.53
40,1,1630,10,5,13,339.24
46,1,3632,9,8,49,696.45
38,1,2019,8,2,58,592.94
65,0,2447,3,1,24,402.97
62,0,2951,6,5,54,479.92
62,1,4845,4,3,50,703.63
66,0,2269,1,1,41,471.04
44,1,3014,9,6,41,499.36
56,1,4116,4,4,38,508.32
57,0,2380,5,0,25,381.08
30,1,2912,3,3,9,268.14
40,0,2517,4,1,13,383.92
33,0,3052,9,1,4,261.76
47,0,3128,7,4,56,637.98
21,1,4823,8,2,21,459.71
57,1,3900,3,1,10,456.58
33,1,2028,3,2,28,380.06
48,1,1637,7,5,6,358.13
59,1,3830,8,3,51,542.58
42,1,1439,5,0,17,335.36
61,1,4467,1,1,30,588.79
29,0,2406,3,3,42,410.59
43,1,1427,5,5,19,331.89
54,1,4760,3,3,56,691.04
65,1,1744,1,0,34,451.34
50,0,1894,7,3,6,315.4
45,0,1977,1,0,29,307.14
26,0,4771,10,3,3,250.46
29,1,3573,6,1,50,670.88
22,0,3497,6,0,29,397.43
69,0,1865,7,4,29,396.69
45,1,4201,1,0,29,554.49
52,1,1577,3,1,52,549.53
22,1,4153,9,2,17,431.26
51,0,3664,2,0,42,471.35
63,1,2289,5,3,45,578.82
51,1,1656,3,0,9,334.28
30,1,3306,5,2,13,274.3
56,1,2768,7,6,35,546.62
59,1,2354,1,1,22,420.61
62,1,4879,3,3,11,516.25
65,0,4280,6,3,11,431.31
31,1,3966,7,5,33,584.6
28,0,3364,10,10,25,438.63
59,0,4383,3,2,5,382.01
55,1,4604,4,3,36,615.98
21,0,2694,6,1,50,427.8
50,0,3157,5,0,52,448.55
24,0,1821,9,0,14,219.76
58,1,3769,1,0,41,570.72
25,0,3527,5,0,38,398.09
54,0,3573,1,0,18,370.03
68,0,3679,8,8,39,435.96
27,0,3679,7,2,46,548.37
60,1,2908,5,2,22,490.45
32,1,4189,6,4,35,471.56
55,0,4208,4,0,12,346.63
32,1,4402,9,4,30,596.53
22,1,1797,3,3,36,336.11
46,0,4781,2,1,25,489.97
36,1,2341,7,6,42,484.45
68,1,4736,2,0,47,678.31
27,0,1816,6,3,51,432.31
29,0,1903,8,5,17,273.99
21,1,1768,3,2,59,514.83
48,1,4911,3,2,46,616.9
35,1,1626,3,2,56,412.09
33,1,2815,1,1,32,380.36
57,0,2163,9,1,39,374.76
53,0,2238,5,1,31,302.69
42,0,2649,9,6,3,309.92
40,0,2533,5,1,40,408.01
29,0,3987,7,7,18,435.05
51,1,4375,1,0,6,426.79
53,1,2077,9,9,46,617.67
54,0,4169,1,0,34,506.8
20,0,3440,4,4,25,328.02
26,0,3994,7,7,43,565.68
35,1,1965,9,2,22,359.34
60,1,2984,1,0,33,593.71
52,1,1739,6,2,50,511.35
51,0,4361,10,4,55,654.19
58,0,2600,5,5,6,321.26
31,0,4599,3,0,10,344.39
21,0,1561,10,7,50,439.12
46,0,2467,2,1,7,238.62
58,1,2068,1,0,12,338.27
62,0,4265,2,1,31,533.34
67,1,3348,4,3,40,560.42
32,1,1704,6,5,33,455.98
45,1,4378,5,3,17,509.62
59,1,4148,4,1,14,411.39
33,1,2368,8,3,54,486.22
29,0,4660,7,6,42,583.41
69,0,2496,4,4,23,388.42
22,0,3024,10,9,46,462.91
51,1,1827,5,3,20,459.19
59,1,4866,10,1,17,457.98
18,1,4057,5,4,13,317.67
56,1,3466,3,1,57,591.12
49,1,2329,9,9,52,626.03
43,1,1496,5,5,18,354.48
34,0,4233,10,8,12,514.01
65,1,2368,2,0,56,539.98
44,1,2833,4,2,15,386.46
41,0,3347,4,1,1,320.77
52,1,3206,5,5,56,611.35
63,0,2828,8,7,33,537.59
59,0,2482,5,3,48,420.49
56,0,4824,1,1,25,576.14
43,1,2933,2,0,53,597.39
66,0,4065,3,0,58,591.22
55,0,2913,3,3,21,432.14
40,1,3885,10,5,19,534.91
39,0,3885,6,5,28,397.82
21,1,2147,9,1,17,264.36
66,1,4250,10,1,28,611.8
26,0,3974,1,1,41,469.07
21,1,2564,6,2,43,477.01
24,1,2684,9,6,26,425.71
40,0,2152,4,1,34,412.17
19,0,3274,10,9,28,457.35
66,0,1542,3,2,5,259.41
41,0,3175,6,0,51,390.67
57,1,3124,6,2,36,552.2
48,0,1734,2,2,58,529.16
64,0,2234,5,1,24,307.72
48,0,1954,1,1,20,245.12
64,1,3525,9,1,57,675.13
57,1,4177,9,4,30,572.57
65,1,4584,3,1,58,610.46
68,1,3267,5,1,39,513.25
60,1,3490,3,0,49,605.19
51,0,2296,7,1,15,335.63
41,1,1602,1,1,59,487.88
66,1,1826,5,1,13,340.93
43,1,3250,6,6,5,339.53
33,0,4206,7,3,10,422.5
64,0,3225,3,1,26,437.98
30,1,4983,7,2,37,530.77
32,0,3172,4,3,4,214.78
44,1,2481,10,10,14,368.71
21,0,4572,6,2,37,566.18
33,0,3133,5,5,52,523.97
47,1,1786,4,0,15,288.32
61,0,4729,6,1,17,442.79
47,1,1969,3,2,52,490.94
53,1,2692,3,1,32,455.25
20,1,4835,5,1,34,513.5
39,0,3356,5,0,54,516.55
66,0,3008,9,0,51,474.27
39,1,2540,4,2,23,434.62
67,1,2772,5,2,34,484.95
67,0,2736,9,5,6,317.87
66,1,2512,4,3,13,367.41
29,0,2946,3,1,49,407.68
38,0,2665,7,7,29,437.64
21,0,3114,7,5,23,407.45
48,1,4037,8,0,14,381.7
61,1,1443,4,0,12,211.99
48,0,3043,4,2,18,306.79
40,1,1469,9,6,28,381.04
37,1,2539,10,0,21,294.38
32,0,1723,7,0,1,125.21
40,0,3164,3,3,38,430.62
45,1,4550,9,7,12,496.73
33,0,3413,5,2,35,358.9
54,1,4149,4,3,37,609.46
38,0,2809,1,1,17,394.5
32,0,3194,9,4,50,585.16
34,1,3694,6,3,14,373.5
67,1,4102,2,0,34,592.53
54,1,4595,7,0,51,670.26
30,1,2824,3,2,16,349.02
36,1,2843,6,4,47,548.0
47,0,4537,8,1,12,425.0
62,0,2213,3,3,21,413.82
35,1,1650,5,3,58,481.92
31,0,3187,6,4,53,563.73
53,1,2730,1,0,51,630.82
53,0,1523,10,2,39,441.26
37,0,4571,7,7,20,549.37
69,1,3935,4,2,25,400.57
36,1,3763,10,6,45,624.94
62,1,2740,7,1,3,349.21
61,0,1701,7,3,6,318.4
24,1,3667,5,3,9,300.07
61,1,4327,8,3,14,463.04
21,1,3221,8,8,25,503.08
51,1,1993,5,5,15,323.67
19,1,1781,5,2,39,404.17
22,1,1631,7,6,33,399.7
27,0,4714,6,5,16,409.9
49,0,4261,4,4,37,564.68
59,0,4278,2,1,15,361.12
58,0,3308,8,0,33,407.39
30,1,1760,3,3,58,511.04
56,1,3714,2,0,55,562.64
22,0,1863,10,2,28,358.7
27,0,3601,7,3,52,484.11
27,0,4552,10,1,17,415.92
55,1,1500,6,5,10,291.22
44,1,2282,8,7,11,412.31
68,1,2571,6,6,36,474.11
38,0,3454,7,6,1,384.13
25,0,3286,2,0,53,536.06
18,0,1934,10,2,55,400.07
45,0,4119,2,1,17,349.67
66,0,4410,6,2,53,660.39
56,1,2321,9,2,37,406.74
31,1,1853,3,3,32,396.39
38,1,1449,10,6,8,258.07
47,1,3292,8,0,14,365.88
38,1,4691,5,5,27,513.36
66,0,1621,6,2,7,228.13
26,1,3972,6,1,59,690.84
34,0,4843,10,1,45,584.18
22,1,3012,3,1,35,355.61
48,0,4484,5,0,38,466.41
69,0,2392,1,0,51,555.47
57,0,1792,2,1,7,297.03
55,0,4287,10,3,41,490.1
60,0,2972,3,0,49,548.53
36,0,4318,4,0,49,546.15
53,1,1805,9,0,18,239.17
67,0,2485,1,1,3,263.09
50,0,1807,3,1,26,323.54
30,1,3188,3,1,12,341.82
31,0,3491,6,3,37,385.52
50,1,1956,5,1,20,319.65
46,1,4171,3,2,25,464.4
60,0,4717,4,4,44,589.07
66,0,4509,7,7,57,686.5
53,1,4917,3,1,22,515.22
61,0,2496,9,7,53,597.28
27,1,1964,8,3,29,465.91
48,0,2876,2,2,30,453.34
23,1,2565,5,5,30,490.09
18,0,2789,4,4,15,266.41
24,0,3657,5,0,51,435.65
44,1,4258,3,2,58,700.97
38,1,3098,10,9,41,575.09
45,1,3151,1,1,40,544.07
33,1,2105,8,0,6,207.13
63,0,4854,9,3,16,511.13
40,1,3606,8,8,23,496.54
69,1,3151,4,0,19,417.5
37,0,1909,2,0,38,341.11
55,0,3507,4,3,26,469.87
42,1,4229,9,5,1,439.16
45,0,4110,10,5,59,622.18
22,1,2607,9,1,50,501.57
38,0,2024,5,5,0,244.24
35,1,4158,5,5,33,579.82
64,0,2750,10,9,26,534.85
23,1,1787,3,1,36,465.91
46,1,2217,6,6,49,534.59
36,0,2332,7,5,5,336.6
50,0,2286,10,5,37,455.15
18,1,4269,9,9,53,599.71
62,1,2855,7,5,59,629.23
20,0,4364,3,0,26,411.5
59,0,2831,7,0,47,530.74
38,0,2957,1,1,15,258.04
52,0,2622,2,1,34,376.91
58,0,2417,4,1,26,350.19
57,0,3492,7,2,34,435.43
20,0,3528,9,9,57,497.4
42,0,2003,5,2,54,363.18
62,0,2626,8,8,35,491.21
55,1,3560,7,3,37,565.6
62,0,2920,5,4,27,477.78
37,0,2720,3,1,55,426.88
69,1,2325,3,1,2,256.98
61,1,4192,6,2,56,655.2
62,1,1801,10,0,40,464.22
51,1,1571,4,2,30,450.99
38,1,2303,3,2,2,307.04
65,1,2482,4,2,37,490.71
40,0,4642,3,0,52,590.11
23,1,2881,10,4,51,492.87
68,1,2107,6,0,23,410.07
30,1,2169,7,1,25,350.33
66,0,3982,4,2,40,621.32
40,1,4191,3,1,46,604.23
26,0,3614,3,0,27,329.16
34,1,1750,3,0,8,207.47
19,1,3388,9,5,36,470.75
36,0,4848,3,2,52,516.18
36,0,2206,3,0,26,300.8
24,1,3134,8,2,47,502.52
59,0,3009,4,3,2,331.78
59,0,4631,7,0,40,580.16
37,1,2310,3,1,48,494.45
26,1,2579,8,2,27,304.45
34,1,1514,3,1,31,297.65
44,0,4271,5,2,34,461.29
64,1,1504,1,0,6,315.81
19,1,2386,5,4,6,308.23
53,0,4769,6,3,20,461.98
36,0,2859,7,5,31,537.94
34,1,1530,2,2,37,477.58
22,0,3444,2,1,19,383.2
56,1,3488,9,9,7,496.43
35,0,4472,10,0,3,331.53
24,1,2946,1,0,25,389.58
34,0,4513,2,2,14,293.4
56,0,4331,2,2,5,320.99
53,0,2801,10,4,47,509.94
57,0,4259,7,0,31,488.34
62,1,4621,6,2,4,438.83
21,0,1886,9,1,43,374.91
55,1,4022,7,4,45,520.93
42,0,4875,3,1,57,648.03
22,0,1846,3,1,5,174.41
47,1,4263,1,1,2,367.78
29,0,2669,8,8,28,457.82
21,0,1466,1,0,18,153.02
41,1,2342,2,1,9,292.26
46,0,2727,7,2,6,292.57
26,1,4211,1,1,44,499.9
21,0,1723,4,2,0,47.98
68,0,2983,9,3,0,257.5
41,0,4572,8,0,16,387.36
31,1,4695,8,2,21,459.3
22,0,2368,3,1,35,346.49
35,0,3777,5,3,13,320.89
59,0,3312,4,0,5,242.99
36,0,2168,8,1,29,342.25
29,0,3924,7,1,45,480.87
35,0,4570,7,6,46,620.39
34,0,2844,10,3,32,362.82
47,0,2675,10,9,19,311.71
41,0,3267,7,3,15,220.13
28,1,4159,1,0,3,308.88
52,0,4540,7,1,33,512.4
40,1,4596,4,0,0,348.18
34,1,4194,3,1,12,369.44
18,1,2505,5,1,47,376.68
32,0,4198,2,2,7,234.43
49,1,4227,8,7,21,552.71
26,1,4667,9,8,3,418.97
32,1,2155,5,3,33,398.57
45,0,3735,3,2,59,514.66
41,1,1644,10,7,44,455.89
52,0,3513,7,5,36,511.91
39,1,1668,1,1,56,515.63
44,1,3440,10,7,22,481.79
36,0,3549,3,1,19,423.41
62,0,3173,9,1,52,523.88
29,1,3341,2,2,23,474.39
37,1,2870,9,0,26,408.34
18,1,3060,1,1,12,314.41
38,0,1819,4,1,4,243.58
66,0,4752,10,6,15,473.39
62,1,3104,6,2,59,627.74
18,1,3389,7,2,37,399.27
27,0,3825,3,3,47,557.01
64,0,3810,9,3,28,505.28
49,1,2734,4,3,25,494.59
56,0,3341,5,1,21,404.29
39,1,2594,8,5,23,477.85
35,0,3946,3,0,12,289.94
65,1,2253,8,4,42,592.01
63,1,2395,1,1,20,385.86
49,1,3172,8,8,0,386.73
44,0,2790,10,1,3,288.92
45,1,2032,8,5,2,417.99
35,1,2341,6,3,49,553.05
56,0,3860,5,5,22,510.72
66,1,4888,9,5,15,524.13
46,1,4579,6,6,44,658.8
35,1,3142,1,1,12,342.31
61,0,4029,6,3,38,613.83
25,0,2386,1,1,30,322.0
48,0,1803,6,3,23,397.58
51,0,1763,3,2,46,375.07
24,1,4265,6,2,57,686.19
53,0,3101,6,2,14,307.98
35,0,1987,1,0,4,232.04
55,0,3105,9,6,48,522.03
26,1,4236,8,7,21,519.72
26,1,4092,2,2,21,383.47
63,1,2723,2,2,10,433.97
25,0,1934,5,2,23,323.96
68,1,2137,10,6,44,542.82
52,1,1573,2,2,9,326.55
35,0,3349,1,0,46,514.82
22,1,2070,2,1,33,326.33
31,0,4665,5,5,10,343.55
45,0,4309,10,6,56,591.88
47,1,2984,7,2,42,462.55
21,0,3541,5,4,28,345.25
56,0,1935,1,0,21,359.99
37,0,1415,7,4,32,372.64
42,0,3954,6,1,56,486.9
45,0,2990,7,7,7,318.99
29,0,2486,2,1,57,419.41
19,1,2696,5,3,48,535.88
60,0,4617,8,3,31,513.37
31,0,3034,7,7,39,401.48
39,0,4845,6,2,44,568.76
48,0,4027,6,0,22,437.67
40,1,4700,1,1,4,347.32
65,1,2289,1,0,30,431.2
37,0,2503,7,5,28,344.03
55,1,4471,3,3,5,500.75
21,0,4474,6,5,51,549.13
32,0,4323,5,4,24,404.06
41,0,2578,3,0,24,328.33
42,0,4829,6,5,30,515.07
18,1,2989,3,0,57,554.87
24,1,3086,8,8,13,458.1
48,0,3020,7,2,16,408.18
29,0,4238,9,3,15,355.8
59,1,2629,5,0,27,449.71
22,1,4464,1,1,8,441.62
61,0,3102,10,4,50,643.45
67,1,4729,8,2,59,691.65
59,0,1725,2,2,1,258.86
55,1,2141,6,2,3,323.21
29,1,1795,1,1,19,349.07
56,1,3200,6,2,40,604.18
35,1,3224,4,1,35,414.15
19,0,3736,5,0,36,370.27
27,0,2507,10,1,5,259.73
32,1,2564,7,6,51,564.6
47,0,4841,6,2,0,244.69
61,1,4157,1,0,44,516.54
34,1,2960,9,2,49,564.13
21,0,3276,6,1,2,267.76
24,0,4703,6,0,51,470.68
58,0,4489,9,6,36,635.41
48,1,2162,10,2,44,484.24
68,0,2394,5,5,41,459.58
56,0,4083,6,1,57,583.14
51,0,1639,6,5,2,182.81
23,0,3455,7,5,42,447.95
67,1,3389,9,6,32,480.01
55,1,3476,5,2,58,640.11
62,1,3020,5,5,58,694.36
68,1,1423,4,4,14,299.78
51,1,2934,10,8,55,654.55
61,1,2103,4,2,55,531.92
32,1,3151,8,5,3,369.99
31,0,2937,2,0,14,163.13
23,1,1481,10,0,6,235.64
67,1,3567,8,4,46,541.46
54,1,3660,2,0,3,345.5
67,1,4535,1,1,2,395.3
49,0,2984,10,8,22,419.16
20,1,2040,9,0,13,180.53
20,1,4742,8,3,5,465.11
39,0,4965,6,0,32,421.92
39,1,2699,4,2,8,262.57
27,1,2317,2,0,11,364.59
68,1,3762,8,4,49,675.24
20,1,4396,3,1,34,427.09
29,1,1987,10,0,52,460.91
46,1,4014,4,1,30,490.91
65,1,3584,5,2,50,544.82
34,0,4753,4,4,2,317.74
24,0,3432,8,3,55,523.28
30,1,2270,9,3,45,541.82
19,0,2156,1,1,35,321.36
21,1,3939,2,0,12,343.27
27,0,3591,4,1,12,262.79
56,1,4485,1,0,57,726.04
41,0,1526,6,1,33,378.42
34,1,1892,5,4,20,392.07
69,0,2392,7,1,33,438.19
23,0,2436,6,2,41,312.87
36,1,3790,3,0,42,575.83
22,1,3012,5,4,27,422.47
49,0,2353,3,0,55,475.22
27,0,2366,9,4,46,464.72
26,1,3072,2,2,34,456.81
44,0,2179,6,0,13,208.49
30,1,3850,9,2,17,391.46
36,0,2245,10,10,18,279.05
38,0,3602,7,5,18,400.4
41,1,3787,5,1,32,557.86
55,1,3193,2,0,50,479.87
21,1,2039,2,0,34,370.38
41,0,1788,4,2,19,319.82
52,0,1501,10,1,28,369.87
20,0,4267,2,0,7,251.04
21,1,2432,8,8,24,358.49
54,0,2477,10,10,16,382.5
57,0,3382,7,5,0,392.64
65,1,2470,7,3,37,433.02
52,0,4471,3,3,48,536.75
48,0,2929,7,4,59,554.51
61,1,4012,8,4,52,623.82
42,1,1535,5,4,29,393.67
57,1,3516,1,0,27,545.53
30,1,4265,1,0,32,423.06
21,1,2891,4,0,12,289.23
63,1,3694,2,1,23,485.29
31,1,4067,7,2,43,533.62
30,1,3851,3,3,36,433.63
44,1,2927,4,0,21,357.46
23,0,4429,9,5,51,540.71
34,1,3266,2,0,12,372.98
53,1,2778,8,8,39,590.88
57,0,4659,1,0,11,324.36
66,1,1463,3,3,56,545.79
52,0,2985,4,2,40,448.24
34,0,2913,6,1,48,561.38
58,1,3948,1,0,45,603.02
19,0,3464,8,8,6,267.33
30,1,2043,2,1,35,358.31
69,1,3273,5,1,28,482.72
19,0,2644,6,4,28,368.32
69,0,3676,8,2,25,491.05
45,0,3459,3,0,26,402.97
60,1,1947,9,1,23,381.86
43,1,4825,5,4,30,560.45
39,0,4884,8,6,6,405.75
64,1,4945,4,2,16,436.1
60,1,4197,9,5,48,666.79
20,0,2141,8,3,32,308.19
52,0,4694,5,0,33,421.06
29,0,4509,3,2,57,709.34
41,0,2687,1,1,17,326.92
22,0,3462,5,2,40,437.76
37,0,4485,5,3,4,329.69
56,0,2437,4,2,0,290.36
56,0,3609,10,10,6,364.33
30,0,3463,10,4,57,542.51
58,0,2932,8,3,33,409.99
62,1,3306,3,1,2,395.38
29,1,1879,10,2,35,355.61
30,0,3529,9,6,34,521.52
27,1,1612,3,3,50,459.64
50,1,1719,4,1,56,564.67
57,1,4735,6,0,11,475.74
33,1,4770,9,1,14,487.46
62,1,3457,10,7,3,385.09
52,1,2333,2,1,55,600.93
20,0,3751,2,1,32,304.42
22,0,4637,2,1,15,363.01
43,1,4383,5,2,28,487.85
28,1,4616,6,3,5,321.57
24,0,2294,3,2,48,378.02
27,1,1997,3,2,36,371.82
59,1,4757,2,2,22,526.02
69,1,3132,6,0,12,378.36
51,1,1920,1,0,43,467.0
20,1,4836,9,7,0,360.29
25,0,1416,10,8,56,456.96
48,0,3752,4,2,11,344.15
28,1,1771,2,2,26,353.65
62,0,1625,6,5,24,417.69
24,1,4889,5,3,21,520.13
62,1,2871,3,2,33,514.42
19,1,4498,3,3,17,449.41
23,1,4756,5,1,40,559.39
58,1,1974,4,1,15,333.97
49,1,4224,5,3,28,574.23
37,1,1456,2,2,29,316.08
51,1,4162,1,1,29,412.69
67,1,2045,5,4,19,369.18
33,0,2847,1,1,46,518.51
42,1,2622,3,2,21,375.33
29,0,3161,8,2,41,454.76
24,0,4120,8,2,33,425.3
56,1,4653,9,8,3,517.73
34,0,4180,1,1,49,535.54
62,1,2005,4,3,30,450.82
28,1,2836,6,0,50,528.49
23,1,3705,7,7,49,572.97
40,1,3338,5,2,13,400.5
44,0,2268,7,2,7,247.66
63,0,3304,10,0,36,465.83
23,1,1963,8,5,4,223.22
55,0,1454,10,1,7,216.9
19,0,4300,6,6,10,335.94
39,0,1590,4,4,55,529.0
37,1,2892,1,0,28,324.4
42,0,3994,5,4,54,638.16
32,0,2018,10,5,20,227.69
66,0,2083,10,4,38,493.01
46,1,4727,10,9,12,486.46
25,0,2338,4,3,48,465.22
54,0,1428,5,0,18,263.33
66,1,2547,4,4,2,287.73
69,0,3050,9,0,33,523.43
50,1,4285,3,3,37,618.08
39,1,4006,3,3,18,473.46
67,1,2465,10,6,31,490.23
64,1,2627,7,6,46,639.9
22,1,3896,2,0,35,399.64
56,1,3638,9,2,50,502.52
35,0,2027,8,3,38,313.23
55,1,4136,6,2,51,595.7
54,0,4957,9,5,52,628.11
47,0,4093,3,1,13,351.91
68,1,4617,4,3,6,457.33
48,0,4261,7,1,19,381.56
27,0,1723,1,0,31,189.33
32,0,3484,1,1,45,482.81
59,1,3830,1,1,53,621.27
65,0,1936,8,8,56,551.98
61,0,4802,6,5,30,632.0
35,1,3689,3,1,21,407.34
40,0,4585,10,8,4,412.18
50,0,2885,7,6,30,494.04
33,0,3837,6,5,14,303.36
55,1,2299,5,4,43,528.82
52,0,3336,3,2,16,410.43
51,0,4686,4,4,55,646.73
45,1,4750,1,0,52,572.33
19,1,3419,9,2,36,434.83
47,1,1873,5,4,18,377.1
30,0,3824,2,0,9,190.86
58,1,3563,9,9,43,581.52
33,1,4594,7,1,33,619.38
22,1,1839,8,0,48,450.18
45,0,1880,3,1,24,388.17
56,1,2426,7,6,36,566.62
62,1,3016,1,1,57,639.5
37,1,2281,6,2,27,377.6
41,1,4229,10,9,14,522.51
44,1,4139,6,0,19,512.45
47,0,4264,10,7,54,688.48
62,0,2297,6,3,12,337.19
44,1,4020,3,2,19,445.38
43,1,2685,6,3,42,535.17
24,1,4965,3,3,30,499.65
59,0,1742,10,10,17,415.02
64,0,3367,9,7,40,531.45
55,0,1998,7,5,47,477.2
22,0,1612,4,0,55,348.21
40,1,1865,3,1,27,346.26
45,1,4987,6,3,46,615.16
51,1,2237,9,3,3,393.45
32,1,1522,3,1,23,270.38
49,0,4323,8,8,43,628.39
43,1,2319,6,1,44,434.61
65,0,3184,4,4,8,371.54
48,0,2979,5,4,46,529.45
36,1,2644,3,1,49,416.64
26,0,3492,2,0,51,411.71
46,0,1966,9,3,31,327.57
68,1,3315,3,1,58,586.59
56,0,1518,6,3,31,377.1
21,0,4748,5,0,53,556.53
20,1,3685,10,10,38,511.1
46,0,3946,8,6,20,455.51
69,0,3638,5,2,57,603.7
28,1,4705,8,3,43,581.28
50,0,2805,5,0,41,413.83
55,1,4096,10,5,38,629.18
28,0,4247,6,1,45,585.1
44,0,1578,5,3,26,365.62
50,1,4122,2,0,46,655.77
38,1,3759,10,4,35,458.81
56,0,2816,10,7,7,324.01
48,1,3494,6,2,18,458.96
55,0,3866,7,5,28,568.71
63,1,2937,3,0,18,445.37
19,0,1725,3,0,4,92.94
44,0,2227,7,6,21,342.62
53,0,2154,10,0,34,400.37
28,0,4186,4,1,9,312.07
64,0,2237,2,0,14,269.91
35,1,2536,9,7,1,307.29
18,1,1980,9,3,52,474.28
52,0,2650,6,1,41,397.25
52,0,3370,2,2,21,446.73
48,1,4035,3,3,47,590.77
45,1,3521,5,0,34,482.42
56,1,1780,5,4,38,532.75
18,1,2803,9,2,18,329.9
42,1,1505,10,0,46,488.27
60,0,4952,3,2,11,391.14
55,0,4443,2,0,33,518.8
37,1,4509,10,5,44,661.42
20,1,2870,8,4,57,517.01
68,1,4604,7,4,19,542.28
19,1,3509,9,6,50,565.57
35,1,4342,3,0,6,377.58
61,1,2175,6,2,23,439.49
27,1,3495,5,3,2,273.19
22,1,2845,5,4,5,298.25
26,1,4772,10,10,32,680.17
19,0,4862,8,6,52,653.79
51,1,3559,1,1,33,544.64
55,1,4807,1,1,32,560.71
48,0,1740,3,2,28,449.44
27,0,2117,2,1,22,331.34
67,0,1632,2,1,57,512.47
29,1,3226,2,1,3,305.32
53,1,3273,4,4,4,356.71
38,1,4026,1,1,33,521.97
66,1,2407,10,10,15,507.0
64,0,2433,9,8,39,559.78
23,1,1521,5,1,46,403.02
65,1,1560,5,1,42,404.32
66,0,3865,9,6,41,602.34
20,1,2110,5,0,2,240.84
27,1,4476,8,7,54,618.87
